,predictions
320,13.131934048666855
321,9.10501328125979
322,12.541119187160817
323,13.279855357601084
324,20.744045687477364
325,12.782093932998507
326,18.30284069834915
327,13.453284067095362
328,19.380408045697187
329,15.386740665713207
330,10.085905091614345
331,19.656076031582934
332,11.250031933932469
333,9.353977143203895
334,14.055087010037555
335,7.806672460453812
336,13.284705172447152
337,11.935761539046776
338,11.619443970178313
339,14.773025570898948
340,13.733498523373795
341,11.526716248953559
342,10.22356748325209
343,13.688980348514248
344,20.279652852785706
345,10.491436488353274
346,10.484326883543226
347,11.676930068602646
348,13.835249945740893
349,14.529753414251878
350,14.246407836719658
351,15.507137081491585
352,10.44727440362886
353,16.02343854676349
354,10.057372976553756
355,9.464518583100176
356,9.576257446203815
357,11.99919042278125
358,17.26012751285774
359,20.839718030714643
360,12.887950210727983
361,16.286842697997315
362,11.543775497062855
363,13.441557164218104
364,14.883292653537465
365,12.317494778219013
366,15.956181035807258
367,13.115619987714496
368,16.118300636405973
369,11.510217540706421
370,22.781295055431787
371,14.513456609686374
372,13.40249360738064
373,11.908662570194204
374,11.708152562219615
375,13.735434594321925
376,18.137706877446558
377,12.40545709126002
378,19.117958427447228
379,9.612032461981382
380,14.983025955871721
381,10.796182585572641
382,14.664807201535321
383,9.273123012201516
384,9.59336192687249
385,10.143737465698264
386,10.118973346218658
387,10.187200742611974
388,15.869649771296427
389,9.993011054497595
390,12.188894764758494
391,11.631250891440171
392,24.875614966931153
393,14.183300636594971
394,10.018200698517735
395,11.50103400748103
396,12.279997230159958
397,10.371546859901072
398,11.497535478829107
399,16.510308411609707
400,16.921502157102736
401,10.026894425285644
402,15.859083860260867
403,10.122480469523854
404,13.325833035539436
405,12.628580962805685
406,14.008805782939515
407,12.101948423545137
408,9.098101692261652
409,16.10258771409952
410,16.007742091720466
411,15.193880519415929
412,14.158878712098463
413,19.5078559284075
414,14.16848202392486
415,15.241360191957876
416,10.409821616304553
417,12.698572009563529
418,8.213728860086148
419,8.207286831079074
420,10.266288676191973
421,10.816355150639469
422,16.787165643045753
423,14.407448512774659
424,11.51174413727878
425,10.400079079922461
426,10.562351932906568
427,13.201467730096653
428,14.846350375755556
429,10.261680503033867
430,14.801593607733661
431,11.418342540119433
432,13.08520532268959
433,14.890242191438867
434,10.147319390221178
435,17.25733752612777
436,11.80426142930838
437,11.80426142930838
438,10.414961344986763
439,12.833686339546627
440,11.295994526064556
441,18.169469846402638
442,11.24657372313639
443,13.155285795558708
444,18.104769964923516
445,14.610796775585726
446,11.289267141204379
447,13.213298352974954
448,12.927618948123937
449,16.96979748545136
450,8.080016786441488
451,9.26438893341709
452,29.877928773790067
453,13.86786385628308
454,18.06869806754265
455,10.379327334258702
456,14.256043820826472
457,11.861499404827153
458,8.389309210028937
459,9.398452509760608
460,12.794649969259172
461,7.437538466225308
462,15.112380510371823
463,11.280498038969787
464,11.664118445817868
465,12.116312133430155
466,9.527967076648006
467,10.114304650746176
468,14.89800487651959
469,12.481147605604962
470,10.316830185948447
471,10.316830185948447
472,11.334791355286917
473,12.214141847299619
474,12.045030397310429
475,9.11414318480985
476,13.761460316942975
477,15.59865131027851
478,12.25723985148176
479,11.902203052302792
480,13.950825593148458
481,12.0735114838344
482,14.251617659692263
483,12.638923408041371
484,14.987706348341064
485,9.289060654161748
486,15.287631277076846
487,8.31390467269981
488,10.652826339260594
489,13.965373977625962
490,12.384794866932186
491,23.49204782710043
492,11.490817662407666
493,12.281305638265787
494,12.39382455609823
495,9.562771893124738
496,12.148432816467434
497,13.53695966999362
498,14.381202616930702
499,12.44332662291046
500,10.22445168969202
501,14.080053212835907
502,11.282920436394383
503,10.22356748325209
504,12.575727258436972
505,9.413545111087616
506,9.413545111087616
507,17.821399847861287
508,16.637795009450787
509,15.24353691123473
510,11.36523983244013
511,13.759089116352765
512,14.129227514812904
513,17.22851981995328
514,10.542252167555045
515,12.217975149196823
516,11.906597624728704
517,13.100803414227999
518,15.25479481646389
519,18.909721919775777
520,10.018200698517735
521,12.76417974204567
522,9.734873996723337
523,8.8874371433669
524,12.254653248783109
525,10.175121732775379
526,9.053707681698455
527,13.854190698545814
528,10.477914320987933
529,15.652275586878282
530,12.381446245140507
531,11.144848483199873
532,12.042515222847218
533,9.26782927391576
534,10.64068679193239
535,13.718823556762286
536,15.48661525925949
537,10.7937402681582
538,6.929909097087379
539,11.277854735528939
540,11.26305421708282
541,8.974494802493052
542,11.67600296504867
543,13.347360903570674
544,15.629283133522524
545,13.848020091065509
546,14.117680576220916
547,7.6187490914222105
548,9.0755782015051
549,10.022780608162952
550,10.849510741846128
551,9.504663051794955
552,12.073414863048445
553,13.525168998430239
554,15.138890279624093
555,15.367477569327214
556,13.034418076017396
557,14.045804427226487
558,13.810054957211712
559,10.285741149221925
560,17.083675534111883
561,10.230263347352167
562,14.921388124058922
563,10.504624041194875
564,13.401267829885683
565,8.073943876109006
566,14.688250854182371
567,13.258619563839606
568,14.56953175238159
569,15.679116600650522
570,12.191738255352528
571,14.543430344030895
572,10.473939437873735
573,14.26529259552707
574,14.576707491756316
575,12.798572412277249
576,10.582320648925368
577,11.112196294522596
578,10.983732368656291
579,12.861640964710016
580,11.706636428853395
581,12.542537203544496
582,13.70111425402863
583,14.515046917584016
584,8.850700259576005
585,10.527241927969865
586,10.478504592913914
587,10.20458448125423
588,10.5761665655355
589,13.646626007178993
590,18.637066853223295
591,8.0629335257975
592,6.666882136013594
593,12.83288871039909
594,11.58688553551799
595,9.588289408560632
596,12.05897771749933
597,9.99429635489254
598,6.020457330477215
599,14.820095829064362
600,14.801708447054997
601,10.125845560443375
602,13.910040368323584
603,13.910040368323584
604,11.694825350944695
605,14.193095926544805
606,18.062496445229325
607,12.735540677756433
608,13.729137930001519
609,12.195938732903587
610,11.099895156176999
611,12.939558892446648
612,11.85056794722793
613,13.287120944835507
614,14.325008154787543
615,16.086777454146187
616,17.87897467232911
617,10.954382678667574
618,10.42692726514731
619,18.164164615661033
620,13.75416060137101
621,14.645417405455667
622,14.370067535135641
623,11.02690824300078
624,14.706323196350954
625,13.163349890560397
626,14.658752983252626
627,10.760665761884404
628,11.641067139067296
629,16.048799489278938
630,10.036372837258535
631,13.961793428925315
632,13.474260712181314
633,9.952362138821124
634,15.654144918873941
635,15.226176941222324
636,8.409643605221683
637,18.56736363810894
638,12.478028629672139
639,10.304328894823119
640,9.99916080879446
641,8.718860715866924
642,11.802026307956009
643,6.459259898112073
644,13.910318782401962
645,11.470807911003778
646,9.626241232650003
647,12.743125966452926
648,15.108517378050005
649,12.982059368299607
650,12.292853134532644
651,15.816945118320556
652,15.780640881255742
653,12.7956010069296
654,14.162940114549597
655,9.839541561850009
656,12.341213772644055
657,9.218442975466626
658,13.568791902248291
659,14.93324956988424
660,9.989778773775155
661,11.112620480353035
662,17.76221084892296
663,10.613073174316893
664,14.28965980624686
665,12.402982456948667
666,11.671416875334517
667,11.84551402693664
668,16.065467815540952
669,9.83015156850983
670,11.835046386741086
671,12.661245938017279
672,10.960557570883527
673,11.407820166664091
674,9.90347931233619
675,12.893919643684555
676,14.348909063615231
677,14.71077404912632
678,13.165484924648592
679,14.674955438171244
680,15.112380510371823
681,15.627644051527964
682,10.960995258204818
683,13.673242662923181
684,8.585503360086493
685,11.382177456240532
686,19.586463783260555
687,19.78850616413032
688,11.820970004923696
689,13.584382398783278
690,12.817375571192247
691,13.363795085649022
692,13.775950625576039
693,11.607063812260627
694,9.08828598625469
695,10.491488532977344
696,9.54807406900699
697,12.141244890709771
698,12.420728526926188
699,9.79798870119144
700,11.427232962125895
701,12.171568362171097
702,16.60675720153836
703,9.952362138821124
704,12.690102739622201
705,13.120644135145797
706,14.90242057185618
707,12.542537203544496
708,13.027215631651043
709,12.74597222218596
710,13.626924299448714
711,12.58867242951273
712,12.814450226113651
713,11.664618896768598
714,16.432931253210118
715,9.51541941535165
716,8.353222201357204
717,14.25835529341355
718,9.869887084970477
719,17.15833495180682
720,18.470244177951734
721,14.080053212835907
722,14.397201324483152
723,10.879371626393105
724,19.094994985173017
725,13.745952479291113
726,19.10259207885449
727,10.377032679631293
728,15.854412455166969
729,10.493379058891698
730,11.961679188965084
731,12.617547554743926
732,9.590536104564517
733,18.300875300488862
734,12.586545067135276
735,12.499995200469158
736,9.000630901758857
737,9.974016224808697
738,7.9330446144943
739,12.995942881787476
740,10.441028100936423
741,9.098101692261652
742,16.086777454146187
743,13.199891318458215
744,17.38457748543663
745,17.38457748543663
746,14.539463422835148
747,14.539463422835148
748,17.960749386199655
749,11.11672841345666
750,13.30111803924575
751,11.906597624728704
752,11.12717211612892
753,14.923403803959085
754,8.62581132191266
755,8.90381278365337
756,10.935111550764855
757,11.444743478330208
758,11.838927357177951
759,15.064253726223251
760,9.56921049063407
761,10.444905755550975
762,17.496210606465795
763,9.4314417856018
764,12.97562443106407
765,20.502307180633977
766,12.285488152963248
767,15.346258591680865
768,15.436961927704166
769,14.043378973256505
770,16.517055229020535
771,13.422595506531971
772,7.9938508545459275
773,7.9938508545459275
774,12.630730685623417
775,9.564794003758523
776,10.285741149221925
777,14.147877918698619
778,11.590626033677948
779,12.148201918404357
780,20.988384537581304
781,14.234917388678866
782,11.779978558753866
783,11.654526655960156
784,13.454502391191841
785,13.883154159158686
786,13.166536080345992
787,25.051091861836923
788,10.247359658484887
789,9.65834442771816
790,12.350714978744735
791,14.605475820067443
792,11.241052764535885
793,13.457400758978363
794,10.65327349082415
795,9.330593870009736
796,13.370857203941537
797,11.031636138573486
798,14.782192534347427
799,11.627473004811272
800,11.729284544173675
801,13.333162935584474
802,9.384349376944437
803,14.733349538843267
804,14.379940539018389
805,8.798847005669762
806,11.710738488080747
807,15.099135404283006
808,5.022437902689892
809,11.003331774093091
810,15.297570136647153
811,9.282852487277108
812,12.325415445838397
813,13.910071578923903
814,10.0582202476057
815,9.943336653012944
816,9.943336653012944
817,9.977800326339455
818,10.496935968763626
819,13.813564654177089
820,9.110894752924255
821,10.040299365252984
822,10.020595349529543
823,12.108612208586862
824,10.21697457772279
825,15.661674275658592
826,11.890913417856728
827,11.692537301569324
828,9.614926326011352
829,9.155446554233372
830,15.637034945711356
831,12.821125068700084
832,9.676487392104583
833,13.990618939303541
834,12.886070587018624
835,14.407255823876879
836,12.106767165806728
837,12.836211775233766
838,11.434802682461024
839,11.780011680065305
840,14.935692639911199
841,17.32729434180859
842,14.589446911921367
843,14.329593561371768
844,12.152343248676615
845,9.416187100402414
846,11.7934229165219
847,11.762468206412183
848,12.894191379049937
849,9.103924404692412
850,19.627468167799126
851,12.056004660132524
852,14.108854518389371
853,11.277458294249493
854,14.431692400237985
855,12.638949104500869
856,8.786458419772808
857,13.817274872543097
858,20.02262194162799
859,20.31940231283337
860,12.076825421948627
861,12.996578129115651
862,9.512091632864752
863,6.531172081558436
864,10.670415766875117
865,13.189518854739724
866,11.69627045542546
867,12.933425546071328
868,9.211164174855721
869,12.600383568710203
870,12.106767165806728
871,16.561508661401827
872,19.3492308720644
873,12.797440436373822
874,15.863122693414125
875,12.967560519920381
876,9.680064619097767
877,4.7265789627298895
878,11.766796508277228
879,12.67833577539407
880,9.33215906001341
881,13.819969255927901
882,9.69242487500784
883,14.345052924807232
884,14.240620614724856
885,15.310240366495705
886,9.17592234878727
887,8.452129360001004
888,13.097702727002071
889,13.61222971284019
890,14.113026394436611
891,13.5521264108669
892,7.883678852714139
893,10.919896225708221
894,11.774481691131378
895,12.927462719120527
896,15.250089666837427
897,16.80473647394995
898,14.076753833645727
899,9.421261924175473
900,13.334453895305812
901,13.28914930279659
902,13.675127373431366
903,7.869320007434707
904,12.499995200469158
905,13.98367273444772
906,17.6627338941426
907,14.997237720410276
908,16.16457039245164
909,9.464194288895854
910,9.295868653119472
911,12.534564695906276
912,13.032781996382626
913,14.333096517146151
914,10.094624945323448
915,14.096585847424443
916,16.859580162802022
917,11.278657092496786
918,11.278657092496786
919,12.476275011532614
920,10.284845693193732
921,11.590731882295918
922,12.027576170025986
923,14.668483366893295
924,14.729526966475055
925,11.243151278359537
926,10.22698709264463
927,10.22698709264463
928,11.566464441693931
929,19.111770809842152
930,19.44720650782131
931,15.258571783668462
932,11.477193278472468
933,10.9894774371686
934,13.21285694008016
935,13.537494952722959
936,10.75340135524284
937,12.446146023139805
938,13.752391876847524
939,16.511143913655918
940,12.544375479048794
941,12.576829394441758
942,10.643952015727391
943,11.124296382926683
944,10.902126172969915
945,9.917343877734835
946,12.896141027941646
947,12.301478661755718
948,10.009734835929692
949,15.561789510499116
950,18.421728014303778
951,14.87669920967317
952,10.729911188817601
953,14.473858052769412
954,14.266384802356274
955,8.91305137092817
956,14.726581500175477
957,14.710453422860866
958,7.584458629483044
959,12.939558892446648
960,15.323335467968864
961,9.954432933225709
962,8.867825681686089
963,10.152327206318814
964,16.0270401092304
965,16.449741218747658
966,15.6032503064233
967,14.855522906134803
968,8.561618144209895
969,11.797229691428265
970,9.893444717201223
971,11.880489588555902
972,14.708468916715592
973,9.205768990486398
974,18.14464194363545
975,14.386691090064396
976,15.745645244410396
977,12.788871146627775
978,12.377881614134242
979,12.849869012382701
980,16.692905256344435
981,13.779447871499917
982,9.741934882638635
983,15.40898496319778
984,11.425306529619657
985,13.917927041759881
986,10.530601043629384
987,11.442262115856746
988,6.836486429193618
989,12.421558692343654
990,11.908935724327431
991,12.08694361298338
992,14.130869123880546
993,15.248688910974064
994,10.125845560443375
995,15.170049958025235
996,13.893607354452184
997,14.07050715216495
998,14.39023174102089
999,19.262424944310904
1000,9.367959801887626
1001,12.738369900939013
1002,13.992227135289347
1003,11.217710171945487
1004,17.08883639077098
1005,10.48322128087432
1006,9.591603711619262
1007,9.045642451202058
1008,8.689415599241789
1009,12.67156589667643
1010,7.915642838656083
1011,9.463544070594049
1012,13.82268058577094
1013,14.272834662234937
1014,13.038485090494605
1015,12.298284591649534
1016,10.0928244943331
1017,11.708152562219615
1018,10.271939495483082
1019,13.497391652409604
1020,13.6168687342963
1021,12.372621274898071
1022,11.907554588621007
1023,11.556208439725776
1024,10.671881050519326
1025,9.609071514487646
1026,10.15636497583501
1027,14.131229713639962
1028,11.08810566227751
1029,14.483279449950954
1030,13.47921742437973
1031,12.394766677021947
1032,13.49081024156543
1033,12.603546730982956
1034,11.64825682459936
1035,16.586812443652654
1036,17.677766378856457
1037,12.298555937671166
1038,10.39121508251962
1039,12.600383568710203
1040,13.590936645172079
1041,13.726825638188132
1042,13.40890751233339
1043,9.357378454148902
1044,12.879854291252261
1045,8.31654858570142
1046,14.168286071594538
1047,10.527230692394747
1048,17.53435135224757
1049,9.565050857377223
1050,9.205768990486398
1051,12.957818370496598
1052,13.648139880369742
1053,10.983732368656291
1054,11.414807091548848
1055,9.386943760113214
1056,14.462240178861526
1057,12.31756599888971
1058,12.430863291164709
1059,13.042656827633966
1060,11.985511039912451
1061,9.330526166224105
1062,12.888098922005591
1063,15.537640588369761
1064,12.202042130590952
1065,12.070452796501632
1066,9.78866724732962
1067,17.525362816618195
1068,9.367959801887626
1069,14.733946774318124
1070,13.130415782876735
1071,10.12834801315326
1072,13.768426454080677
1073,9.658711657254182
1074,12.353401493016682
1075,9.468759418294491
1076,16.761343653460283
1077,8.749731205287148
1078,11.190878649526944
1079,10.86470047797602
1080,10.976735791596285
1081,17.540221400702716
1082,9.996217366342616
1083,11.99870898231992
1084,18.896188243708796
1085,11.90671503583188
1086,9.681975187709039
1087,12.986050554443656
1088,11.210340536255535
1089,8.246809870403217
1090,10.017055706022283
1091,11.561641960981014
1092,10.395771031465312
1093,13.82165324355064
1094,15.816838168961176
1095,8.749863580891367
1096,10.75949908959785
1097,10.375047425094083
1098,14.799598525428818
1099,15.25479481646389
1100,13.906575659169297
1101,14.532476731427584
1102,12.23704458419643
1103,14.82614376744994
1104,15.231684939881205
1105,16.397671318703647
1106,9.082781390575201
1107,16.157928971736514
1108,14.065139406530774
1109,17.412297736273203
1110,9.983276844637073
1111,14.306079401781911
1112,7.270775070335031
1113,9.533759530698232
1114,13.473301852830074
1115,16.411294690010696
1116,8.673575978784335
1117,10.9916184229607
1118,11.551540006424284
1119,11.59341620132149
1120,10.677683893880621
1121,8.396132802043912
1122,10.667767635252034
1123,15.421260069885395
1124,9.723345617943556
1125,9.90347931233619
1126,10.818144512406645
1127,13.899570141519433
1128,13.899570141519433
1129,16.69884819132232
1130,12.112316257254216
1131,16.190052237645812
1132,7.45263035620322
1133,10.701698197453995
1134,11.81757435276032
1135,13.205924651809182
1136,14.576451694736457
1137,14.493780900570401
1138,10.740020526698713
1139,14.98263172535186
1140,18.572245219305813
1141,21.320607320067754
1142,14.343872353587113
1143,14.255582060166649
1144,18.18875481449047
1145,10.983732368656291
1146,15.786896587097822
1147,12.68484226219504
1148,14.446994316885432
1149,14.967702282782149
1150,20.098458971784947
1151,12.341213772644055
1152,13.226730708770859
1153,17.28451305390929
1154,12.696083905486677
1155,15.27927002560404
1156,9.69761703187303
1157,12.383314059307805
1158,10.830638862821894
1159,11.927100401241233
1160,10.5398316944923
1161,12.368310320289956
1162,14.820024698734516
1163,15.640977513791915
1164,13.227734992726502
1165,8.636805602693164
1166,12.596263375870947
1167,13.300640700884685
1168,11.785957157894064
1169,12.219634359901699
1170,15.907050320027432
1171,12.195893108826295
1172,13.31423639196094
1173,13.608800829344608
1174,12.570285942790068
1175,15.17568831971032
1176,11.295179940775547
1177,15.512514838287192
1178,13.009606088526713
1179,14.672124000634716
1180,12.981283943863401
1181,10.1647760979309
1182,10.488064678894723
1183,12.7513645523766
1184,10.125845560443375
1185,11.907554588621007
1186,11.989642636215432
1187,15.465580600496688
1188,10.644430588201049
1189,9.510456716596494
1190,7.947557834985616
1191,15.10422689843315
1192,15.241360191957876
1193,15.241360191957876
1194,13.247935958677461
1195,11.763375024131685
1196,8.543303351988875
1197,14.930562720571952
1198,9.962033356831443
1199,6.271055180961251
1200,13.914015948632462
1201,13.678860852741037
1202,14.139991819662749
1203,9.34124730316757
1204,14.59102231837951
1205,12.93001568188007
1206,14.70720338226921
1207,12.991637289690576
1208,13.674615412181595
1209,16.836330782676907
1210,10.766018553250683
1211,8.66757687614976
1212,10.931506300915368
1213,13.589381437786592
1214,9.467385780064609
1215,23.084762500349893
1216,8.405666619263211
1217,11.74162208414558
1218,13.20565294064645
1219,9.378577709708447
1220,14.897622742748059
1221,12.604488791664627
1222,16.171698253131467
1223,12.09571289068093
1224,10.713431538764132
1225,11.347681997817446
1226,10.956190696713138
1227,22.41309354583856
1228,13.497371528314904
1229,10.970581150400314
1230,7.60926653259532
1231,12.100733689052722
1232,9.873559193514312
1233,12.041274234885082
1234,10.763866083652731
1235,14.177635583778855
1236,16.207753100075763
1237,9.527002607774627
1238,14.89023991818317
1239,14.795711106498352
1240,11.763605668905495
1241,12.301478661755718
1242,14.654441807804517
1243,12.358669679806344
1244,14.777159539284854
1245,14.208582347022816
1246,16.984311667169433
1247,17.406230038364395
1248,13.44368580250536
1249,14.101265603278904
1250,14.255588648219778
1251,10.730097521447812
1252,10.400089434323023
1253,8.625807089629788
1254,10.215731668582466
1255,8.651190567039745
1256,11.23474793237068
1257,11.191532506871464
1258,9.43018359741198
1259,14.087033735457574
1260,16.077497122254563
1261,13.822528138883476
1262,11.231845847069222
1263,11.231845847069222
1264,16.481907616762847
1265,10.754170268244744
1266,11.617825540235643
1267,24.074000864143922
1268,13.136936961323718
1269,12.930183076854787
1270,9.860898008229016
1271,17.27727313424486
1272,10.092173724616346
1273,8.855501361839252
1274,10.346882532163173
1275,12.10844540910331
1276,15.089750282675341
1277,14.785561693775625
1278,13.713718605598118
1279,12.298390458790047
1280,13.220388776846816
1281,17.367505743959246
1282,20.78976528070567
1283,12.55926616341637
1284,8.610298214237437
1285,11.575336267979209
1286,18.36135382923842
1287,15.289687397881904
1288,11.82632777416971
1289,7.902845303879829
1290,7.629930109587045
1291,9.426844622678583
1292,12.714139854546
1293,15.61333186351239
1294,8.567898903364394
1295,12.598878980554138
1296,6.64758252679156
1297,8.369361423498116
1298,16.140135209823466
1299,16.19199508911436
1300,9.3931697227833
1301,12.749959007879523
1302,15.343504045446423
1303,14.478018438379683
1304,11.07231821305681
1305,12.031047570337334
1306,15.138890279624093
1307,12.727726829819826
1308,13.120330807522647
1309,17.196666808968384
1310,14.8634956700236
1311,14.203631522221302
1312,12.942128947366207
1313,10.79619134681465
1314,13.301585059905415
1315,14.266541286020047
1316,15.619373507162038
1317,10.516420492272006
1318,15.945499920606059
1319,9.492245942603926
1320,8.213728860086148
1321,15.966944912500983
1322,12.41976562684423
1323,16.57370383944627
1324,19.410870368152203
1325,14.610796775585726
1326,10.079975418360267
1327,10.349783181562175
1328,11.836366180988527
1329,14.871164951196569
1330,9.868661828424502
1331,10.238842052769133
1332,12.677440292280076
1333,14.016311286446337
1334,11.898496522280338
1335,10.569451996771647
1336,9.692470220863573
1337,9.882678045141276
1338,16.884205426288275
1339,15.492164096982316
1340,20.24283457707993
1341,11.170021514235458
1342,11.17195072636463
1343,12.335736998391399
1344,14.599615067661667
1345,15.817225596511275
1346,8.085912597116035
1347,10.892046466325217
1348,17.142081723350767
1349,12.62170096779683
1350,8.131161334600229
1351,14.877172452991221
1352,11.360475999457377
1353,15.799562918250096
1354,14.66496221799629
1355,12.67415085628213
1356,17.99772347889072
1357,12.548016277092172
1358,21.944630551809965
1359,8.953140441274135
1360,13.49038836681749
1361,11.657043808911922
